entity_id,period,revenue,ebitda_margin,leverage_ratio,interest_rate,capex_pct_revenue
3,13,108166254.39923038,0.7589702114668763,5.35727577915679,0.07421336373535177,0.05200443497636843
3,14,46969764.228229806,0.9067332509894888,6.68555862097573,0.02483434401620481,0.032047348014285985
3,15,55425889.24300761,0.6449289202639221,5.118492483480973,0.03427765255327078,0.034240963615591605
3,16,51083136.21910645,0.5448798170892789,2.47728321913823,0.047902400163576726,0.0354641145557279
3,17,72139365.97843948,0.7283004460881887,5.356584163778879,0.04382693731282623,0.04172675752206493
3,18,117326539.30983533,0.6495324408422738,5.065363552079916,0.0347340187740029,0.07478174406918484
3,19,113244194.22833316,0.3684556185919062,4.0136768814608015,0.02279870797966285,0.0498470033873917
4,0,58556977.939642556,0.627623702692672,2.7067132562168323,0.050275319892390855,0.07993716850333824
4,1,70335283.71795781,0.6051453319082748,2.975061494622498,0.024253326841884897,0.0496184546460897
4,2,56165565.87404744,0.6699168399173958,5.204711000163351,0.04486129328881314,0.05266399582500817
4,3,70488381.01165389,0.9632737203206941,3.4170922862489848,0.036783633241885605,0.07484983993864977
4,4,33189333.879987054,0.6466447614605543,5.441812843929762,0.04423278275978691,0.04496916457574128
4,5,38774288.429048695,0.48879740900655666,4.965243769514418,0.03877116886592066,0.05191931292920965
4,6,84311942.57539898,0.8718229729565413,5.448962065414787,0.06389669324060561,0.06264610632819992
4,7,55400019.78695837,0.6253257744605891,3.5079539436997265,0.032234276655719075,0.04230333057524692
4,8,44658026.86993957,0.4539124322470172,3.2630235356746153,0.04007164258190501,0.0330264225413268
4,9,44438486.88012717,0.6796347973824421,4.483623849845644,0.05031254116722504,0.07313822818704391
4,10,65343343.89583534,0.922830654171238,4.0788571413384265,0.029996214623611475,0.0430174271707625
4,11,103099751.93680444,0.6329589438446238,4.839104379503156,0.051313324285892574,0.0324284644923479
4,12,41958250.656906344,0.6968951366324696,4.833772471745553,0.04274238301643984,0.03941609874056759
4,13,90676003.74557509,0.37206885498391484,3.275252376583995,0.02333150648971985,0.030237069645593695
4,14,95280458.06245385,0.8876283596935135,4.513741550004785,0.03726206808587415,0.05272287151493289
4,15,149006764.22243604,0.9291710890019262,5.2675516913974825,0.04654962585682246,0.04081778476127007
4,16,84659548.2628494,0.7504459738125463,4.600345292892668,0.03449787373703229,0.06625916604254345
4,17,128665509.82463476,0.8245712431486943,4.51446381672219,0.043319135337906656,0.06465477134648508
4,18,76960012.1194934,0.7497660234495949,6.657073399973568,0.053304421224580144,0.036345498775925654
4,19,72530297.12561688,0.8842563154185612,3.6046820920169838,0.028012773912554544,0.04473775966013815
5,0,76783924.8202949,0.34878033944875847,5.731004211462286,0.041240848806448356,0.060538506661770915
5,1,42564046.20380113,0.5803296219981345,4.341325612162594,0.02806416555378779,0.05096361939504025
5,2,71620541.11905082,0.6780510172169881,3.7463206995295515,0.0447544611060636,0.04975036200202782
5,3,72394562.83641545,0.8251359499774688,3.1055045847188554,0.021601417645897795,0.06667474522814149
5,4,66428980.90447257,0.5562127745313675,4.975120649316988,0.0651170708269003,0.03523075484023876
5,5,56405509.35427788,0.715681377905221,6.704864010585024,0.03685434460705442,0.07896123168536398
5,6,66601029.3298176,0.838654517229415,8.314624415241042,0.05262235089434239,0.05045699888123986
5,7,96745961.56863643,0.5560201258117231,4.834291097414168,0.040933583784568225,0.03814357502772774
5,8,77826018.32207875,0.6988218750112948,4.429906507369581,0.04180222550987591,0.04390566784357439
5,9,91551548.48818402,0.6952064309204664,4.834637141576686,0.03012596408423953,0.07796661738178043
5,10,67335688.73738818,0.5008811756190622,4.37589586371044,0.04042144827646961,0.07508209267832192
5,11,95923335.70053469,0.8116068802231151,5.993936854375734,0.0358145217813949,0.03484889443527396
5,12,33211370.3261037,0.7213465073407558,4.125904403013063,0.055843724858337294,0.059211393003060914
5,13,46505112.75388452,0.7222946635269268,4.323069012098199,0.06564346883122009,0.07707694283690494
5,14,149696320.24254692,0.7046895829593393,3.5978929826238,0.045918370648421074,0.05249296499720631
5,15,51194001.24173873,0.6245155038322889,6.136114454502838,0.023185237247441343,0.0380627031425962
5,16,46418001.1356374,0.7713335458542395,4.296336244295546,0.04614981600910095,0.05172815423488451
5,17,67678919.96579657,0.560521269303164,4.871544098291,0.04864842065985894,0.04038586266757696
5,18,63392068.118121766,0.7818495916308725,5.0889200507925825,0.058431034213935036,0.05002256226226391
5,19,56952074.49359154,0.7106139734113215,2.4318439111134986,0.046678602041108117,0.07603329291367839
6,0,41244506.575284384,0.7466709550383807,4.497696176188384,0.04607019133365402,0.04059773055402713
6,1,69193040.62152386,0.634892533682921,4.193001514391012,0.03262561287095049,0.0529131020768257
6,2,66575336.87100691,0.6743077714766343,3.3003453255967425,0.029822972601552023,0.05305497150774538
6,3,55676307.26492629,0.48762731522419245,4.775378058556328,0.05082712692825151,0.07230037806539544
6,4,84544839.24205346,0.6320536975433607,5.544666731303671,0.06353161348592458,0.048316774427826815
6,5,111097988.44077797,0.6074115923737329,4.656917025493853,0.05218949443216061,0.06235358990716626
6,6,49046786.421618894,0.6961493403177796,5.304095090642628,0.036426729792622396,0.06314548571050477
6,7,76403345.41888364,0.6922833928766652,3.2459475484964373,0.030007331369164857,0.03646814017291372
6,8,58847493.40301245,0.6495699418282325,4.9917941487944315,0.04903800841593959,0.06506955506217162
6,9,56753319.107665956,0.45088912258666697,5.925161271265345,0.043318846461160146,0.06427138603805072
6,10,79722662.03152017,0.5235363820103097,5.466814367091001,0.04994766162027514,0.04611078369114691
6,11,96935624.50880416,0.880196706057855,3.854804907716373,0.04796797582651032,0.07216614428809895
6,12,78217573.03971815,0.5763349110339546,2.8472212133755592,0.0633933932708701,0.06224095971796453
6,13,77397788.60882515,0.7694804593431437,3.9522346269303332,0.057249885969653,0.03838497598388905
6,14,64096432.26435611,0.3860151591334934,4.263737161555309,0.02917669254595906,0.04950312950782646
6,15,34721939.109031975,0.42430368549748326,3.7960978979149194,0.06269898917987132,0.03348203182956973
6,16,61805378.00037457,0.7575245367589877,2.822268408241379,0.025653184558185983,0.03881781900040379
6,17,58780455.25349011,0.544902476960728,3.712734076030839,0.0588883433722426,0.0347599543480432
6,18,80022840.81930226,0.6640605962294872,5.21801645648986,0.04763908086647848,0.047666884753423386
6,19,86901796.45953247,0.3670539058101231,6.284877947623035,0.03757176974985907,0.05456287231956831
7,0,59639288.696512856,0.5759693528617826,4.922441366163509,0.030300588481298494,0.03264035507000552
7,1,65741662.840300314,0.6914512053392186,6.62560949072122,0.039575944766362676,0.03734318674107021
7,2,28375016.548023995,0.762946853443482,4.302074669524537,0.05999663958743733,0.04287259796619817
7,3,66645036.7579517,0.47163390399092675,2.0981451066735857,0.03463289765664475,0.0675745405285698
7,4,86533464.49888584,0.6318698532869644,4.720869397525878,0.054410249755006856,0.036860562889530615
7,5,52451882.80418284,0.7917279564717559,1.558953445751896,0.02664096391289992,0.0410398960604467
7,6,56780058.59491086,0.8569205539212961,7.44890891049107,0.06998478514173782,0.03132888824986459
7,7,56772731.1983199,0.6308727487779388,4.398179362005588,0.025221417245748903,0.05806115339450221
7,8,69681877.73494692,0.9202234652679326,3.5397459640777797,0.04928464900564962,0.030053373251137362
7,9,37861487.79939339,0.607968835745057,6.338134668721263,0.055147339880665905,0.07677709719213276
7,10,88636006.31651594,0.9505969156580567,6.281902544080621,0.02967399175663053,0.04034925798204199
7,11,54055526.66104531,0.8544299955879864,3.6451955227047494,0.03130889963083097,0.04786848117510271
7,12,73957741.59125781,0.8266350566671526,1.317949998096958,0.026959951738506967,0.035766321905549396
7,13,26697660.260007616,0.6112497705404266,4.99317909228105,0.051548490443950906,0.032208755147208064
7,14,80969280.019157,0.7200002827567946,3.8405368546439007,0.029105429842611726,0.05493197734381576
7,15,67971714.7311175,0.7607467107015407,5.241828857598361,0.0649306199869668,0.07330723031655101
7,16,43990463.374293886,0.7322160389015843,4.005420745851639,0.02369931680778042,0.04957459897653317
7,17,35189091.98936467,0.8945498473400046,3.6295301735904295,0.033757744576945484,0.04728654028813163
7,18,64655562.21326503,0.7416059630241063,5.45493361169308,0.03564496782019191,0.06777697712367137
7,19,62695513.516387515,0.5373433668001608,6.344358784701173,0.06296372200576723,0.049624236713247186
8,0,76226591.33049716,0.7739654234568569,4.936437780411556,0.03818132571864335,0.06717299806111926
8,1,27556633.254809648,0.46668599940940214,2.9083246760177417,0.04047907466804788,0.048653029377902654
8,2,91301689.28047028,0.8068259397336371,4.809168505105393,0.05253082874927742,0.0781789956111077
8,3,50396548.22400549,0.5982643599367885,1.444598238212564,0.04901059065089701,0.05408817756810858
8,4,59385400.1134126,0.2232053141321812,4.082971905367777,0.028609963905072866,0.06973752792087859
8,5,50121189.419374816,0.5117106359296963,4.951253243547134,0.026107917876656336,0.06450633847892298
8,6,48438061.669665925,0.909563895143335,5.660959527510013,0.044506508016075606,0.04071632014274933
8,7,62487449.23293701,0.9113279501739421,4.824114521036744,0.046124614915950615,0.07872085615544233
8,8,79194793.13689746,0.8160836984586629,5.013355677896559,0.046500012797057275,0.056730037564463764
8,9,43446514.68952191,0.9290969043298187,4.369025818126398,0.03778419317092822,0.07679370510055403
8,10,39163161.00845373,0.7000634917342872,3.8914736634861096,0.03604085971700825,0.049861665073641204
8,11,56450651.34286708,0.6949788542483282,4.952337342834447,0.029068610235797914,0.03471430267440035
8,12,108066137.73252825,0.7030587023108892,2.5736745034409187,0.040466159780069184,0.0697894282583485
8,13,82016426.59776422,0.5357561242865891,1.0595340554607078,0.03705946232532469,0.04931707286115909
8,14,32578416.96880068,0.8870254641888591,3.4010118272442744,0.033320794844072306,0.060611050429697624
8,15,52850454.60046568,0.5146086619406572,4.281000188819686,0.048444520307016126,0.07885963649571787
8,16,105372505.00399433,0.7829659480730532,5.333604733954091,0.044014861313378506,0.056860944184717
8,17,65429391.33108621,0.47355503373607993,6.013124788275581,0.06144408130960738,0.034528952926771966
8,18,160164095.4542649,0.8079390109198927,4.24870940755247,0.04582887989901749,0.046036705947672577
8,19,70598939.92644428,0.4837101459014372,5.394598687829979,0.037580182111222535,0.03939517895182383
9,0,46395945.30656162,0.5553902783007741,0.9532574107859162,0.028037980517172798,0.05389732903699155
9,1,50331898.54492115,0.5607997204087567,4.848048475780242,0.0818991994877282,0.05345025395063361
9,2,58082429.130889766,0.5915981295640389,4.025707025995834,0.06330153979405842,0.061896837212332245
9,3,164732851.3843096,0.6913820155850037,3.630466738178731,0.03155170132341971,0.05125408837570656
9,4,97505690.36530599,0.9126292194615454,2.378853464472743,0.0421232938938554,0.0399291831765654
9,5,65308560.80232693,0.4679646146458821,2.7514345044965323,0.03625408259256658,0.039883349112731975
9,6,78608574.08795853,0.7377677060622154,3.5286164173286805,0.05304671034389457,0.053920246304333896
9,7,74876241.04339793,0.7556291105441654,3.213958407765907,0.036659435956749704,0.05405615508815749
9,8,74709587.27958982,0.8227821972219833,3.7504759101417853,0.06066089749464211,0.03881777882089006
9,9,60327974.66934119,0.7834063107070113,4.658815807683207,0.04160120901614235,0.051941085090097434
9,10,93947070.07419933,0.4416553057604806,6.074430314663897,0.03708464349723173,0.0733586138303353
9,11,39538855.63231108,0.5508006121337753,4.295533891972666,0.02148483159074797,0.054715726676730886
9,12,81992971.76755458,0.9040275361577383,3.348686696229758,0.051035535119423985,0.07239184336118273
9,13,45258186.32884393,0.7448852331823256,4.3740502127997924,0.061369340893479174,0.07694026771035192
9,14,32207334.271156665,0.5844191988599687,3.630788976710159,0.034234670032624405,0.050143980425381485
9,15,37868665.6619927,0.544548631337734,4.325027450293421,0.03623927009918254,0.03700277023447453
9,16,47363855.66244567,0.7275877241896763,4.69447147087545,0.050737738413649085,0.0516257796621183
9,17,66323277.32987418,0.7183072292599665,2.9851328413714016,0.04112360763684837,0.058558368102787056
9,18,27080515.759067584,0.7869227812649455,3.6563171029226376,0.03932834159723352,0.06735379003149432
9,19,25706711.83419359,0.8596584475206476,2.808036356299349,0.038690882151393664,0.06452009772577508
10,0,76376712.63248509,0.7413052635795457,3.218887477146137,0.040095929447445354,0.03488939987227215
10,1,108886424.91828813,0.350877542804421,4.734315637775727,0.03818527121417918,0.07013603026441828
10,2,73683365.43478954,0.7006058588137376,5.138555248657726,0.09771241987190503,0.07233355252541218
10,3,74745906.76028395,0.6500961671220573,5.910607891810535,0.043184499125151765,0.07254985600260822
10,4,25707178.822759833,0.7214027679195436,3.5030761420735974,0.04258647724103767,0.03641466292555601
10,5,73531719.96266864,0.6944339763047161,4.2554617666505425,0.026217331735058382,0.07102529719293021
10,6,24999261.929772943,0.7815222505202626,5.90344577675266,0.03863500490248906,0.06934456907250139
10,7,53616044.64350376,0.8678684149823375,2.6193874912974637,0.045800615927921194,0.07803131428144164
10,8,88695400.05340272,0.8900280045795765,6.657945241107675,0.05827494091778951,0.03469039120038624
10,9,71813782.42299904,0.8358071071863272,2.5823371496679437,0.042448531331188755,0.04506601788313076
10,10,59950647.19399717,0.4749932375956946,4.163279463794323,0.025985909742646186,0.06559589052942894
10,11,52950891.23253716,0.7486454956981381,4.79753707302225,0.039069285778485965,0.07725741438353864
10,12,53014470.61449744,0.6545305830469258,4.992254418815461,0.035446511060275715,0.04228498714974905
10,13,32766400.127165217,0.8221893969638026,1.709554350150856,0.04376363030097026,0.05380669105452052
10,14,54768440.385806836,0.7819903690132748,1.7691163155338976,0.049405042545316996,0.03705136499750073
10,15,43790456.323392294,0.8216738896599637,2.8939411064113867,0.055809821408504635,0.036005531505069216
10,16,50370660.80514388,0.8499819869233954,3.864873231960128,0.04166818439112678,0.06154560038863275
10,17,63316190.47772543,0.9177735912551492,5.5975488647842155,0.027038316502585764,0.03848570525492803
10,18,47303669.441222034,0.5277965751466892,2.925836201067346,0.04985524380079374,0.07282048153278697
10,19,52127408.9273514,0.6339351478501442,3.757264136890364,0.03347651040399613,0.05844169026921595
11,0,101917744.78311858,0.4811890883161986,4.5845029527927466,0.0286426018300962,0.06373751781901116
11,1,51032181.21463764,0.647777396944409,5.51055235096516,0.030951740015393463,0.06714531549290412
11,2,54813453.2808461,0.4919455728439719,4.856299044883335,0.02721353648365866,0.05643287690541455
11,3,41926455.49019144,0.8273546216668345,3.3199008256091633,0.05010313687780061,0.05341602673471655
11,4,102325342.20137413,0.37409961987065443,4.490514581552117,0.04425232880694608,0.06846212906491107
11,5,31300206.653584257,0.7294584065386878,3.968385416110239,0.04027952979125154,0.04631191810820284
11,6,58132142.43108143,0.6972352037033246,5.652881169113357,0.0226896896296042,0.04119728327969791
11,7,73259723.28391026,0.8033726472116516,5.619166611589344,0.04713189590044427,0.06195136051323369
11,8,28259047.92910895,0.7118284914190635,5.308553272401309,0.05276848784206583,0.0792810550756004
11,9,46249260.39377122,0.7065678362183027,4.997539542032044,0.04848981467203123,0.05527514096785335
11,10,71688003.10593887,0.845728192565089,4.51318261623303,0.053060962441932584,0.07252604394606788
11,11,38875753.079416335,0.7148967712299741,5.29365382787005,0.033625760768356126,0.06279364304914203
11,12,58250593.36601963,0.8717019360266272,5.752492077264593,0.04586802907492291,0.06032831675977149
11,13,85347970.16760537,0.4443114381401327,4.688679412123432,0.038284518669029585,0.07519520943977395
11,14,56609576.90989518,0.8329800280513693,3.0667614231306493,0.02961892322311574,0.054703180183088854
11,15,87919441.49406855,0.9677533314286682,6.206527619908268,0.03554190009148043,0.03092189014375969
11,16,29409925.567735523,0.731026692439464,5.151429869373115,0.055429341394543113,0.053751122200218035
11,17,41667456.70904666,0.5754937142187762,5.0436225075746055,0.03561490266406823,0.07122077713417464
11,18,52597073.4193056,0.8307592097218698,3.1069056523359135,0.04115997523133524,0.0681509648388374
11,19,54410374.24079745,0.7013475821243302,0.9994081431635204,0.05825599409296391,0.06073683720941445
12,0,51319450.47176109,0.9477198880111048,5.7322868955847435,0.022903824831375583,0.05362343387822441
12,1,64228600.51735381,0.7914509350861264,5.378913371715406,0.02433722177823526,0.0531961143055025
12,2,46488974.50678832,0.630847108802408,3.105678712343895,0.03326723650060653,0.06093303059681588
12,3,39434539.96894163,0.9722518357652001,2.336572564298541,0.03252818741633327,0.04698679738745152
12,4,46339883.88235452,0.8392371968585478,3.7152442396356937,0.04348195689237491,0.07213659844032361
12,5,94416380.4149258,0.71217961518183,3.731411913773489,0.03758057110292214,0.03763450669207104
12,6,48946816.89002626,0.7884495229671606,5.455852836623996,0.037977922568050965,0.04398181645512651
12,7,68467929.55725189,0.765541981026534,4.760727789874348,0.06538416653658993,0.05282736614970261
12,8,70297727.56357108,0.7231543122590143,4.152149261430156,0.04326178263619743,0.04724156296994189
12,9,47559269.57624065,0.48192674028340676,5.658204591274399,0.04185099491902709,0.04424037943249447
12,10,74145131.74567735,0.4086581589344094,3.700946746655476,0.04643057684922264,0.037337161660382624
12,11,37433754.45753184,0.9257428480548499,5.2508106859153845,0.02789347195655047,0.07890228728939899
12,12,85456578.17886074,0.7117655492812696,3.707639860773613,0.048536224243354645,0.0765052759625062
12,13,66046662.38121794,0.6669011312121391,2.733825178410977,0.048293708463785834,0.0727737681708941
12,14,71282699.40031159,0.7700512263181537,4.02370339051465,0.042177197231167744,0.04000917152924298
12,15,54569065.45897641,0.7753550609703888,5.292044990148402,0.0724349372719796,0.05332546315691715
12,16,37819685.27332887,0.5416778504864604,3.152451541071444,0.051306398268423044,0.054730011198722645
12,17,104383255.53470762,0.8893455374954184,3.9085682773253287,0.023681432035421043,0.06551795960114146
12,18,42407759.20427348,0.5168329389739816,4.1291731617645,0.038702103565225715,0.060655470949706976
12,19,64816136.63857899,0.8239320408059146,2.1267011251594465,0.037685925983333514,0.03164049997488643
13,0,52197315.40663865,0.580452142012576,3.4018504086245986,0.0460595188003472,0.031260247356308106
13,1,41389179.232649416,0.6349522531501675,3.938428424010849,0.033749038690950424,0.06869697193188282
13,2,70989432.73832658,0.6753191877056867,5.441626459358024,0.0529316844828863,0.07646211220030749
13,3,31856193.55654774,0.9684569788968032,5.426249150843794,0.03748167810232228,0.06996114608295276
13,4,114989657.11186919,0.5845336624546134,5.095611641208878,0.05357736544167754,0.0432606728056283
13,5,79857437.81094736,0.6952973111248574,5.427047769099313,0.048148933264044534,0.0551256024667573
13,6,47505193.7923207,0.7139726405001748,3.8714726657505176,0.046267602434044014,0.07119561805253982
13,7,68285005.7731617,0.8471748983902807,4.078170317828048,0.0439228836578639,0.03849892605978929
13,8,74599020.39171563,0.8619128005149096,4.973085179330437,0.032848655485489264,0.03294242686662159
13,9,45033987.21870957,0.7920780635103088,5.3777908895291215,0.031618173028174164,0.07685257153352534
13,10,71823258.9861904,0.8806951017244735,3.607366887485239,0.03485838411799057,0.03520757469014358
13,11,110493067.5070023,0.6158275166359426,2.4489286753078137,0.03266297928886964,0.04573587237326816
13,12,46719497.97586552,0.8341387714003958,4.562037985714338,0.04709015135483847,0.03335778388674864
13,13,83570633.4122778,0.6626842028099643,3.297149105080539,0.024181899101341144,0.07381336165128996
13,14,62537561.01161915,0.6003363009482056,3.3827118144694763,0.03020513102933645,0.04272746573136411
13,15,70364740.87771164,0.5015733329501294,3.523931505183988,0.03467069218336587,0.06859302704219629
13,16,68088576.38813226,0.8226506973870209,5.025186808241168,0.04896025046537741,0.05145494357346284
13,17,90075376.17092296,0.5789168572141924,4.516677851199013,0.04090034867067242,0.05538384987308889
13,18,50642152.06118231,0.7133946208482007,3.547147749961376,0.029307919664863277,0.031821509784144164
13,19,69745859.20888157,0.7463071235951558,3.2069264053592095,0.027706943421584834,0.06518888472701123
14,0,45381182.19665048,0.639541377560059,4.13403213754428,0.05894283018801948,0.06540922433795587
14,1,37600616.565847345,0.8766233993750062,3.6064519722737245,0.04009870132698453,0.06647475439304895
14,2,43373846.839808054,0.97921522738181,3.0810593133522755,0.045031125435603114,0.051557547857055755
14,3,101324070.45954452,0.8758486278182509,4.266024136656256,0.04704189077875521,0.04437365092742115
14,4,83752844.69263886,0.7865238858061067,3.191463296939427,0.049261246556141676,0.03401386602020186
14,5,69077995.2774467,0.11096353849421871,2.119028132245205,0.05904674955418532,0.048836763910427336
14,6,102152381.79344954,0.7081435512542417,7.232916538267318,0.05454669805156248,0.03345699725036307
14,7,78504350.85424386,0.8660437388363469,5.613290879461446,0.08819149326097596,0.07177650990555459
14,8,53598935.69674246,0.8412799094520254,3.9783606315322393,0.045538708333440016,0.0697762763114301
14,9,142400272.9055174,0.6984337840267395,4.835089864720275,0.061460252714873854,0.07431674119665119
14,10,80072920.4613178,0.710172421662829,4.17552366948547,0.046228419369601634,0.04634491759384947
14,11,103605534.93517198,0.6591121718759928,6.263924677129477,0.04288823047279177,0.06469296671045008
14,12,45770738.37206995,0.5582836749833842,4.601593536879316,0.09350230109110086,0.03224401612381383
14,13,99911908.66251636,0.8245996243958957,4.273696640392788,0.0520016782438635,0.07956223140700139
